Date,Type,Transaction ID,Received Quantity,Received Currency,Received Cost Basis (CAD),Received Wallet,Received Address,Received Comment,Received Ignored,Sent Quantity,Sent Currency,Sent Cost Basis (CAD),Sent Wallet,Sent Address,Sent Comment,Sent Ignored,Fee Amount,Fee Currency,Fee Cost Basis (CAD),Fee Ignored,Realized Return (CAD),Fee Realized Return (CAD)
01/11/2024 19:08:48,BUY,bc3f3e72-1ce9-40c7-9993-27a1a2fe4a25,1000000000.0,ZEC,...,Coinbase KSM Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase CGLD Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 19:08:48,BUY,27093966-6e72-4866-be26-a403bad13140,1000000000.0,ZEC,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:53:50,BUY,055b882b-f8cd-41d9-9257-17888c866d90,1000000000.0,PERP,...,Coinbase GNO Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase ENS Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:53:50,BUY,f915cae8-6a21-425c-9ed9-1c43247f5eba,1000000000.0,PERP,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:49:48,BUY,0f619f68-4738-439a-989a-c48e63f15e56,50000000000.0,ROSE,...,Coinbase GNO Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase SUSHI Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:49:48,BUY,2de8d4e3-3727-4732-b6bb-4fec933b9388,50000000000.0,ROSE,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:46:07,BUY,08e4e628-6b7d-4d64-b626-fc7f33fd61f9,50000000000.0,RARE,...,Coinbase XCN Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase YFI Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:46:07,BUY,4863533a-a270-40f8-9877-bbb8361ad433,50000000000.0,RARE,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:43:11,BUY,6af4c6fa-082a-4747-b6d8-0c07cbb876ae,1000000000.0,MAGIC,...,Coinbase IOTX Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase XCN Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:43:11,BUY,f33634b5-a37a-4470-a8fc-79be4e8a0210,1000000000.0,MAGIC,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:40:14,BUY,fdc27960-7bcb-4c92-b216-617645bcf6e1,1000000000.0,LPT,...,Coinbase JASMY Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase ANKR Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:40:14,BUY,9126e1ac-9e49-44b0-92cb-d6bb04f75abb,1000000000.0,LPT,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:34:51,BUY,ff625c37-9770-4f96-8f9e-388088088bab,100000000000.0,JASMY,...,Coinbase MASK Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase FET Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:34:51,BUY,b674cab3-02eb-49eb-a1e2-c6af27d32152,100000000000.0,JASMY,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:31:05,BUY,02ee56b7-44b5-4d9e-bdaa-246ee30413a0,1000000000.0,MASK,...,Coinbase GLM Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase JASMY Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:31:05,BUY,27ef1065-feb4-4f99-9e74-aeea0b900aca,1000000000.0,MASK,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:26:30,BUY,df824e7e-8f0d-46d5-979f-6b41494b137a,5000000000.0,POWR,...,Coinbase ZRX Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase OMG Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:26:30,BUY,47a38f21-2cb5-426d-bf4a-99fcb3ae73aa,5000000000.0,POWR,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:23:36,BUY,6c7a2e65-e507-46fe-9fbd-7d98ea9b8fdf,1000000000.0,AUCTION,...,Coinbase MAGIC Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase ZRX Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:23:36,BUY,a0941e0d-5c66-40b5-946b-5b35594ebcbc,1000000000.0,AUCTION,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:20:46,BUY,38010df7-0464-445a-acac-12da2cad099d,1000000000.0,HNT,...,Coinbase POLY Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase OCEAN Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:20:46,BUY,dbb31464-435b-4fbd-ada5-f939f636fffe,1000000000.0,HNT,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:11:04,BUY,e4abf5b1-0c55-4087-8871-b4071ea6e6ad,3000000000.0,PUNDIX,...,Coinbase LPT Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase RNDR Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:11:04,BUY,8187f3f5-9153-4970-8575-3a43af52f310,3000000000.0,PUNDIX,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 18:05:32,BUY,5e7785a4-6ea3-427d-9439-d247719adc27,15000000000.0,CRO,...,Coinbase STORJ Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase BICO Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 18:05:32,BUY,47c02303-6631-4d72-bf35-d15990cc6c65,15000000000.0,CRO,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:59:51,BUY,a3403e84-46b6-4e22-a67b-e202f46e3414,1000000.0,YFI,...,Coinbase KNC Wallet,,Stock control suppervisor,,100000.0,USD,...,Coinbase ZEN Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 17:59:51,BUY,ace564b0-0c3b-4148-8808-8ea93e11e6b1,1000000.0,YFI,...,Coinbase,,,,100000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:53:39,BUY,052c6aac-52ce-431b-8cf3-c1d8f2f6688c,4000000000.0,LRC,...,Coinbase UMA Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase BTRST Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 17:53:39,BUY,aa7e31f5-5af7-4129-8c5b-9bbd936caa32,4000000000.0,LRC,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:43:57,BUY,ee9a708d-a3b0-4b7a-9c4b-9853b72abb08,1000000000.0,UNI,...,Coinbase ANT Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase RLC Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 17:43:57,BUY,d6bf9074-06f3-43d4-8dc0-a17a11b0529c,1000000000.0,UNI,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:40:56,BUY,d2c994eb-abd2-4188-a63a-7fa59ad6b170,1000000000.0,IMX,...,Coinbase PLA Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase SKL Wallet,,Stock  control suppervisor,,,,...,,...,...
01/11/2024 17:40:56,BUY,51380fa7-11e5-452d-8c11-bdbb5fdd8101,1000000000.0,IMX,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:25:59,BUY,587ebe69-6df5-4754-9549-329389b4e07e,1000000000.0,MINA,...,Coinbase PUNDIX Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase INJ Wallet,,Stock  control suppervisor,,,,...,,...,...
01/11/2024 17:25:59,BUY,c28cd0b4-75eb-44c4-a4cd-a3676eeaac23,1000000000.0,MINA,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:22:22,BUY,eda6710b-ca86-4e5e-9ba0-746234691718,2000000000.0,METIS,...,Coinbase RBN Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase SYN Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 17:22:22,BUY,6234d790-bad1-42ea-84f5-63d91fbe0513,2000000000.0,METIS,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:19:54,BUY,61ecac74-f485-426c-a6d5-83e5624d26ad,2000000000.0,SNX,...,Coinbase CVC Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase ILV Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 17:19:54,BUY,8bac29df-4849-42b5-9be8-7f9f32dc5f29,2000000000.0,SNX,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:15:30,BUY,c881637c-650a-4c3a-a223-91fccb9aff72,30000000000.0,HBAR,...,Coinbase GALA Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase PYR Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 17:15:30,BUY,a425117e-163c-4a99-9623-aa16af157106,30000000000.0,HBAR,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:10:49,BUY,cc9a14a3-30ea-4b76-b64f-ec0ffeb34d77,10000000000.0,SKL,...,Coinbase RPL Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase RAI Wallet,,Stock  control suppervisor,,,,...,,...,...
01/11/2024 17:10:49,BUY,ad955b9d-71e5-4916-bf21-5d4aa2bba4ae,10000000000.0,SKL,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:06:45,BUY,e09a7513-e841-4004-a130-054e4094c63d,1000000000.0,FET,...,Coinbase MIR Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase RAD Wallet,,Stock  control suppervisor,,,,...,,...,...
01/11/2024 17:06:45,BUY,49a4a293-f86c-425b-a633-e56a309ba4f6,1000000000.0,FET,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 17:00:26,BUY,95e1f2a7-b45b-4116-8b59-b58307929ef1,100000000.0,MKR,...,Coinbase NEST Wallet,,Stock  control suppervisor,,1000000.0,USD,...,Coinbase YFII Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 17:00:26,BUY,cbbb0674-cd01-4f52-90f0-c58552ea25ea,100000000.0,MKR,...,Coinbase,,,,1000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:54:14,BUY,777627b7-9438-4b7c-b978-7e01db6a3369,5000000000.0,RNDR,...,Coinbase LRC Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase GYEN Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:54:14,BUY,fc02365d-560f-478a-b48a-b7eb797c8c7b,5000000000.0,RNDR,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:50:16,BUY,0aedcbe4-fb11-4ef9-8043-0046fb9dd228,4000000000.0,XLM,...,Coinbase FOX Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase MSOL Wallet,,Stock  control suppervisor,,,,...,,...,...
01/11/2024 16:50:16,BUY,0b6f8a40-e824-4733-89cb-707098bdf320,4000000000.0,XLM,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:47:28,BUY,24b8914f-1bcd-4a06-8309-ff6dfa10e696,2000000000.0,ENS,...,Coinbase ACH Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase DDX Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:47:28,BUY,7da76bd2-7d2c-45fe-b4e5-58893d792c1c,2000000000.0,ENS,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:42:43,BUY,d770078c-f8be-41a7-9804-f089287ab3aa,1000000000.0,STX,...,Coinbase BADGER Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase CBETH Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:42:43,BUY,d8d7e64a-1e91-4fb3-94b0-67d0bb23fa87,1000000000.0,STX,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:38:57,BUY,86ca7ac3-8c8d-4504-844f-69bd218a9cef,2000000000.0,TIA,...,Coinbase GTC Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase PRQ Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:38:57,BUY,188bee1a-b456-45a6-ba2c-f03c1a4f3a20,2000000000.0,TIA,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:35:27,BUY,e630cb50-1c77-450e-9537-62929c9183c8,10000000000.0,LINK,...,Coinbase IDEX Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase FORTH Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:35:27,BUY,7bb8d0f5-7a5d-42d8-a01a-aa2188ca4168,10000000000.0,LINK,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:32:16,BUY,1021e4a0-6799-4808-92d2-f40d80d4ded3,2000000000.0,INJ,...,Coinbase AUCTION Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase LIT Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:32:16,BUY,02fd6407-6cb3-4367-8008-efdac19672bc,2000000000.0,INJ,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:29:38,BUY,6b9c9423-18bc-4dc1-9ee2-dc8b96fcc44d,1000000000.0,ETC,...,Coinbase BAT Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase INDEX Wallet,,Stock  control suppervisor,,,,...,,...,...
01/11/2024 16:29:38,BUY,3e301830-3e65-4480-80a5-41e99b66cf93,1000000000.0,ETC,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:26:02,BUY,3a56f629-ae34-4edb-bf4e-09a52625e2e5,10000000000.0,DOGE,...,Coinbase ERN Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase COVAL Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:26:02,BUY,25936263-a561-4696-8ad1-9c7f29a2955c,10000000000.0,DOGE,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:20:42,BUY,0ff7461b-a41b-4356-b7df-62fe097f9d75,5000000000.0,SEI,...,Coinbase CLV Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase TRAC Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:20:42,BUY,a0c5824c-7300-4a6f-b025-2b58863a1a43,5000000000.0,SEI,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 16:17:41,BUY,41b41a61-65f0-4492-beb8-b4231e26a410,2000000000.0,AVAX,...,Coinbase KRL Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase FX Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 16:17:41,BUY,5e7c6b35-bca2-4426-93e8-2e892968457d,2000000000.0,AVAX,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 14:13:13,BUY,d8af5f50-7cbe-43f1-a151-ec519f4df37d,4000000000.0,VARA,...,Coinbase NMR Wallet,,Stock control supervisors ,,10000000.0,USD,...,Coinbase SEAM Wallet,,Stock control supervisors ,,,,...,,...,...
01/11/2024 14:13:13,BUY,575d9043-c9ff-4010-a5a3-d1d890d70899,4000000000.0,VARA,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 13:43:10,BUY,6a25c44a-6b02-4830-a9fd-13aec0b9a061,500000000000.0,VTHO,...,Coinbase KRL Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase FX Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 13:43:10,BUY,09b78db0-297c-4345-b615-d3c1374a71ea,500000000000.0,VTHO,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 13:38:27,BUY,83b7428a-277d-4bab-90c0-c0e95bee18fd,2000000000.0,PLU,...,Coinbase JUP Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase CRO Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 13:38:27,BUY,167cc61d-cff8-4bae-8026-a85731fc5392,2000000000.0,PLU,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 13:34:55,BUY,e9e1025d-d876-4f59-ae36-c06fb078932d,3000000000.0,RARI,...,Coinbase OGN Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase WAMPL Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 13:34:55,BUY,dc5083a8-bb01-46a0-aa16-1d91d52c6de8,3000000000.0,RARI,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 13:31:58,BUY,0aedc8bc-ec5c-4bf7-b41f-5c29fc30a5a4,2000000000.0,CTSI,...,Coinbase MNDE Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase AURORA Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 13:31:58,BUY,ca863c86-c57c-4564-8bcb-751d0d31bab6,2000000000.0,CTSI,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 13:26:08,BUY,bd8b44ff-8931-4fef-bcfa-cafe6c35890d,2000000000.0,VOXEL,...,Coinbase MXC Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase MDT Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 13:26:08,BUY,9578bc02-009d-4aa7-903e-aa878060a995,2000000000.0,VOXEL,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:44:52,BUY,83cee08e-fd9b-40f2-ac76-b7b3a90c34e8,200000000.0,JTO,...,Coinbase SUPER Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase MDT Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:44:52,BUY,a6749e6b-00b5-489f-b978-14899fa58d70,200000000.0,JTO,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:40:49,BUY,f4110bc0-bd07-4031-abbc-d08884dd0650,30000000000.0,PRIME,...,Coinbase GHST Wallet,,Stock control suppervisor,,1000000.0,USD,...,Coinbase DIA Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:40:49,BUY,744d8e22-3125-43c0-9148-62003ecb6432,30000000000.0,PRIME,...,Coinbase,,,,1000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:37:20,BUY,14a2276d-6c82-4f1d-b252-ac5281ffb503,5000000000000000.0,PEPE,...,Coinbase RARI Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase GHST Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:37:20,BUY,9b7b7ba8-fac9-4b6a-bc54-d35a2605488d,5000000000000000.0,PEPE,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:34:26,BUY,713f47ee-3c86-4358-9d8c-29768ebec7e1,300000000000000.0,SHIB,...,Coinbase UPI Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase TIME Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:34:26,BUY,6009e599-0a7c-45cf-aba1-3ee257360288,300000000000000.0,SHIB,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:31:26,BUY,e5776d12-c89d-4e05-81ee-ff2257debb86,10000000000.0,GODS,...,Coinbase RLY Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase LQTY Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:31:26,BUY,438fc35d-5c41-452e-b312-ee6ce647e38b,10000000000.0,GODS,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:27:54,BUY,9194672c-9a8c-431a-a42a-05d5347a1e31,6000000000.0,SUSHI,...,Coinbase MXC Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase RLY Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:27:54,BUY,dbcb6913-4236-4ff7-af9d-8cc793887694,6000000000.0,SUSHI,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:22:40,BUY,ffc4690f-33d4-48aa-8383-c7a6d78009b7,500000000.0,CAKE,...,Coinbase MEDIA Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase POND Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:22:40,BUY,85f05d6a-c832-4206-989c-17060a8be756,500000000.0,CAKE,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:18:51,BUY,5976aab2-b76c-4092-a42a-0b930dcb97f3,10000000000.0,OSMO,...,Coinbase TRIBE Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase LOOM Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:18:51,BUY,252ecb02-2771-4833-9142-4633a914036e,10000000000.0,OSMO,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:14:52,BUY,3ff0a18d-ace7-44f0-8524-2ee01dd8f16d,100000000000.0,COTI,...,Coinbase XYO Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase CTX Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:14:52,BUY,5bb7ba83-3f81-4d35-bd3d-6e0a9aee430a,100000000000.0,COTI,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:11:07,BUY,d9bfdb9e-43ef-42b2-b293-3162d34ffc6d,100000000000.0,AMP,...,Coinbase API3 Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase XYO Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:11:07,BUY,07873a8f-f1b6-4c5c-b292-acdb83aa28f9,100000000000.0,AMP,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:08:03,BUY,83aafe86-6f32-4bf5-904b-7335f62cf516,100000000000.0,DIMO,...,Coinbase HOPR Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase API3 Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:08:03,BUY,9972ed43-9854-4ff0-9d6c-56c17cb99c65,100000000000.0,DIMO,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/11/2024 00:02:41,BUY,e114540e-9930-411d-af53-8dcda31f9bbf,100000000000.0,REQ,...,Coinbase DEXT Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase GAL Wallet,,Stock control suppervisor,,,,...,,...,...
01/11/2024 00:02:41,BUY,0d651ca7-61ad-4a6e-a06d-9a5402cc6ff4,100000000000.0,REQ,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 23:58:50,BUY,2f38d90d-94dc-4cd4-a724-d238368a5fe5,1000000000.0,GFI,...,Coinbase ARPA Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase BOND Wallet,,Stock  control suppervisor,,,,...,,...,...
01/10/2024 23:58:50,BUY,481413fe-2784-46d6-9d13-70cb75967d10,1000000000.0,GFI,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 23:55:19,BUY,6cb1a44d-59a2-459a-8a37-0beb058db3f8,1000000000.0,AAVE,...,Coinbase AGLD Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase MATH Wallet,,Stock  control suppervisor,,,,...,,...,...
01/10/2024 23:55:19,BUY,b42d642c-fadb-4181-ba30-99abf448b4cf,1000000000.0,AAVE,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 22:58:07,BUY,cbd762e1-ae10-4afd-9d83-bd47328d9cf8,1000000000000.0,SYLO,...,Coinbase SUKU Wallet,,Stock  control suppervisor,,10000000.0,USD,...,Coinbase AGLD Wallet,,Stock control suppervisor,,,,...,,...,...
01/10/2024 22:58:07,BUY,e9eff25f-bb86-4a24-9c79-717fb43634c4,1000000000000.0,SYLO,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 22:55:38,BUY,fc67f663-be25-4234-8eb9-a1392ff8ba1f,1000000000.0,BIT,...,Coinbase MLN Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase PRO Wallet,,Stock control suppervisor,,,,...,,...,...
01/10/2024 22:55:38,BUY,4450f93d-c465-4262-9baf-15d2d8b33fef,1000000000.0,BIT,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 22:45:56,BUY,f9e6849e-7668-4b4a-92bd-6b372c56d29d,1000000000000.0,ACS,...,Coinbase FARM Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase MLN Wallet,,Stock  control suppervisor,,,,...,,...,...
01/10/2024 22:45:56,BUY,26679613-57b2-4edc-a676-48ca4d8cabec,1000000000000.0,ACS,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 22:42:59,BUY,f3f8bdc4-a84a-4257-9a48-9c97a9c419f0,4000000000.0,BNT,...,Coinbase ABT Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase UNFI Wallet,,Stock control suppervisor,,,,...,,...,...
01/10/2024 22:42:59,BUY,9eecaf6d-ff29-418b-ad15-63ffb1355ebf,4000000000.0,BNT,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 22:39:54,BUY,1284c2a0-2f80-4267-9de2-e55d731a8699,5000000000.0,NKN,...,Coinbase SNT Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase AVT Wallet,,Stock control suppervisor,,,,...,,...,...
01/10/2024 22:39:54,BUY,8dbe5a9f-4e64-441e-b342-802a7bd9c207,5000000000.0,NKN,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 22:37:09,BUY,669242e8-a419-4eea-a809-2d9e8b06c3c2,10000000000.0,NMR,...,Coinbase REN Wallet,,Romeo Rosete,,10000000.0,USD,...,Coinbase SNT Wallet,,Stock control suppervisor,,,,...,,...,...
01/10/2024 22:37:09,BUY,b50a7282-5319-4f52-809a-ba543cb73228,10000000000.0,NMR,...,Coinbase,,,,10000000.0,USD,...,Coinbase,,,,,,...,,...,...
01/10/2024 22:12:26,BUY,1b665d3d-6e40-43e7-ac98-9cfb3f6a2174,1000000000.0,FLOW,...,Coinbase ALEPH Wallet,,Stock control suppervisor,,10000000.0,USD,...,Coinbase REN Wallet,,Stock control suppervisor,,,,...,,...,...
